obj_model;tau_diversity;p_value_diversity;top_1_diversity;top_5_mean_diversity;val_1_diversity;val_mean_5_diversity
densenet100bc;0.4421778797220329;7.204096654593619e-05;0.0;0.042958748221906116;0.356353591160221;0.3375690607734807
densenet100bc;0.42917264796550253;0.00011682522623621842;0.0;0.0795540479751006;0.356353591160221;0.33259668508287293
densenet100bc;0.4187684625602782;0.0001703924131032104;0.1;0.07861387703492967;0.3287292817679558;0.3337016574585635
densenet100bc;-0.239296264320159;0.031700338666865564;0.5;0.5336202599360493;0.27624309392265195;0.2883977900552486
densenet100bc;-0.2641756023039074;0.017780981028059445;0.5;0.43527191158770107;0.27624309392265195;0.2795580110497237
densenet100bc;-0.3199287012106473;0.004078720623031527;0.225;0.32809260677681734;0.31767955801104975;0.31767955801104975
densenet100bc;0.43210051174015096;9.778155226307409e-05;0.05;0.08455957982273772;0.35309278350515466;0.3443298969072165
densenet100bc;0.4838490760204085;1.2851261653664102e-05;0.05;0.07024121287279181;0.35309278350515466;0.34278350515463923
densenet100bc;0.49419878887646;8.352616946338483e-06;0.025;0.08027932791090686;0.3711340206185567;0.3402061855670103
densenet100bc;-0.37776451924588045;0.0006589522694839388;0.65;0.44526060473428897;0.2603092783505155;0.30051546391752576
densenet100bc;-0.39379427703433445;0.00039029174868356785;0.65;0.3581498097287571;0.2603092783505155;0.2917525773195876
densenet100bc;-0.4709119349503441;2.1764510629617942e-05;0.3;0.2756162235109604;0.30412371134020616;0.3309278350515464
densenet100bc;0.5709006934747538;2.6821743619886266e-07;0.075;0.09399903952535532;0.3397129186602871;0.3421052631578948
densenet100bc;0.5916136438049036;9.758700066156363e-08;0.025;0.1009356117250854;0.361244019138756;0.3397129186602871
densenet100bc;0.6045592377612472;5.099197666680303e-08;0.025;0.11119931672563252;0.361244019138756;0.3397129186602871
densenet100bc;-0.3042214579740751;0.006117676963931443;0.425;0.3958223608223609;0.2822966507177033;0.2937799043062201
densenet100bc;-0.3212567299653496;0.0038127542767315238;0.425;0.3911677061677062;0.2822966507177033;0.28947368421052627
densenet100bc;-0.3974297344597493;0.0003418537450090756;0.425;0.1967469696417065;0.2822966507177033;0.3277511961722488
densenet100bc;0.3922514968772118;0.00040829312832344627;0.1;0.15837035415982784;0.33080808080808083;0.3106060606060606
densenet100bc;0.42073180358116774;0.00014985666175782586;0.1;0.11583044583044584;0.33080808080808083;0.32171717171717173
densenet100bc;0.40778620962482415;0.0002381745055473613;0.1;0.14215413794361162;0.33080808080808083;0.31565656565656564
densenet100bc;-0.26020643852250686;0.019038438502449254;0.625;0.5702924584503533;0.26515151515151514;0.27474747474747474
densenet100bc;-0.29016736900096096;0.008968311454410464;0.625;0.36097524650156226;0.26515151515151514;0.3005050505050505
densenet100bc;-0.3534147150081809;0.001449052620624602;0.225;0.23851314877630667;0.30303030303030304;0.3095959595959596
densenet100bc;0.40469683413520197;0.00027221717626994206;0.2;0.10420651420651421;0.3125;0.3348958333333333
densenet100bc;0.40210262365997623;0.00029796608210559504;0.2;0.07672903672903673;0.3125;0.3442708333333333
densenet100bc;0.40210262365997623;0.00029796608210559504;0.2;0.10934322986954567;0.3125;0.3317708333333333
densenet100bc;-0.38653736080862233;0.00050696972060823;0.5;0.395482729693256;0.28125;0.2953125
densenet100bc;-0.3906791922203341;0.0004442729993811771;0.5;0.3127499969605233;0.28125;0.2953125
densenet100bc;-0.4721463064910689;2.1652562874493314e-05;0.5;0.22126904232167388;0.28125;0.31979166666666664
densenet100bc;0.4877520865174212;1.0457893139302857e-05;0.125;0.11510224799698485;0.34102564102564104;0.33641025641025635
densenet100bc;0.4877520865174212;1.0457893139302857e-05;0.125;0.06200623700623701;0.34102564102564104;0.3482051282051282
densenet100bc;0.49807488199927136;6.7710033151158245e-06;0.125;0.08236951526425211;0.34102564102564104;0.34615384615384615
densenet100bc;-0.2425856938234793;0.028373632216209442;0.65;0.5317343254185359;0.2641025641025641;0.28205128205128205
densenet100bc;-0.2930972649171242;0.008120952540759884;0.65;0.41233334549124023;0.2641025641025641;0.30358974358974355
densenet100bc;-0.3767820350875317;0.0006623141304801658;0.175;0.1906826056826057;0.3282051282051282;0.3343589743589743
densenet100bc;0.4092694598394861;0.00021011110275711894;0.2;0.10333722386353965;0.31398416886543534;0.33931398416886543
densenet100bc;0.44273174271944404;6.082450255080325e-05;0.025;0.07944833497465076;0.36939313984168864;0.33562005277044854
densenet100bc;0.45560185151942795;3.688916707273077e-05;0.025;0.09013209565841145;0.36939313984168864;0.33456464379947226
densenet100bc;-0.4041214163194925;0.00025229831631667666;0.4;0.37003173213699525;0.2691292875989446;0.28759894459102897
densenet100bc;-0.4272876121594635;0.00010896055420365965;0.4;0.2530963757279547;0.2691292875989446;0.2875989445910291
densenet100bc;-0.4916381561593826;8.48727565770942e-06;0.125;0.18305157384104753;0.3324538258575198;0.3350923482849604
preresnet110;0.4790308004909626;1.518684901846087e-05;0.025;0.14665481270744432;0.35805626598465473;0.3381074168797954
preresnet110;0.486777929339873;1.1030336701810106e-05;0.1;0.1052354378670168;0.34782608695652173;0.34884910485933507
preresnet110;0.3240882235127536;0.00342548168935953;0.125;0.37119822251401197;0.34271099744245526;0.3171355498721227
preresnet110;-0.021950198405246264;0.8428693296623444;0.275;0.4746009774957144;0.32225063938618925;0.30076726342710997
preresnet110;-0.2790755905449001;0.011775971671272579;0.35;0.23319497635287104;0.3145780051150895;0.32838874680306906
preresnet110;-0.32150584722978354;0.003691258825634871;0.225;0.12625433125433128;0.3273657289002558;0.33094629156010236
preresnet110;0.6296279198760011;1.3502438067024767e-08;0.075;0.07695061458219353;0.3756476683937824;0.36994818652849737
preresnet110;0.5934275466593112;8.64910622443273e-08;0.025;0.29988881594144756;0.37823834196891193;0.3362694300518135
preresnet110;0.402082716799664;0.00028673107638404024;0.275;0.36954328822749877;0.33678756476683935;0.3264248704663212
preresnet110;0.05817917124110894;0.5997171124877132;0.475;0.47916189468821047;0.31865284974093266;0.3098445595854923
preresnet110;-0.2820266071695155;0.011004051074829376;0.15;0.16688708951866846;0.34974093264248707;0.3518134715025907
preresnet110;-0.2960673380936433;0.007569633954353119;0.075;0.09451635846372688;0.3756476683937824;0.36010362694300524
preresnet110;0.43437474066811466;9.678717829784256e-05;0.0;0.17239425660478294;0.345;0.32249999999999995
preresnet110;0.42917264796550253;0.00011724350639966943;0.25;0.22746288798920378;0.3125;0.31700000000000006
preresnet110;0.2679077741845258;0.016195977795532515;0.3;0.3024620977252556;0.31;0.30900000000000005
preresnet110;0.0026010463513060755;0.9813755874492018;0.6;0.5884313868524395;0.2925;0.284
preresnet110;-0.22137293347823095;0.04719641571914585;0.075;0.2765834457939721;0.3275;0.3265
preresnet110;-0.2549025424279954;0.022152244528574137;0.0;0.13855697803066225;0.345;0.32300000000000006
preresnet110;0.3201096853568975;0.004205121650901478;0.05;0.21909350646192755;0.38285714285714284;0.3571428571428571
preresnet110;0.26262059900708734;0.018859559357400357;0.725;0.4750081457976195;0.3171428571428571;0.33599999999999997
preresnet110;0.2704600198729705;0.01558919836855429;0.725;0.32786099865047236;0.3171428571428571;0.3588571428571429
preresnet110;0.04706670583696431;0.6740341546124968;0.725;0.4666593111329954;0.3171428571428571;0.344
preresnet110;-0.1398030054415838;0.2112675560759073;0.15;0.3298844998844999;0.36;0.3531428571428571
preresnet110;-0.15548184717335017;0.16444255779201034;0.4;0.3520234404444931;0.33714285714285713;0.3411428571428571
preresnet110;0.09994270402792133;0.36890122263516933;0.1;0.3764266695845643;0.3770053475935829;0.346524064171123
preresnet110;0.06619581695355828;0.5517548777067558;0.55;0.4272806409648515;0.3235294117647059;0.34010695187165774
preresnet110;0.07398356012456514;0.5059557497119602;0.125;0.39240769109190166;0.3716577540106952;0.34224598930481287
preresnet110;-0.23752616671570914;0.032722181864792664;0.025;0.25287358208410843;0.3850267379679144;0.33208556149732626
preresnet110;-0.17003239256698305;0.12634533442900958;0.625;0.48079081105396887;0.32085561497326204;0.3288770053475936
preresnet110;-0.21416293720268856;0.05417573393247127;0.65;0.30660028449502136;0.3181818181818182;0.3422459893048128
preresnet110;0.25083556861757045;0.02428581579218968;0.075;0.1902331278647068;0.35501355013550134;0.3457994579945799
preresnet110;0.2326402423966068;0.036691713834156675;0.075;0.2074651372019793;0.35501355013550134;0.3457994579945799
preresnet110;0.10007429421530012;0.36881427254472143;0.3;0.40049555628503;0.3333333333333333;0.3262872628726287
preresnet110;-0.1676569344645937;0.13216766923055734;0.1;0.2537436626910311;0.3523035230352303;0.3322493224932249
preresnet110;-0.275706016940033;0.013342372245046946;0.375;0.2634840305892937;0.32791327913279134;0.3317073170731707
preresnet110;-0.2820275564249367;0.011319084498176951;0.5;0.27887624466571836;0.3143631436314363;0.3262872628726287
preresnet110;0.4555829755039011;4.1580479404102026e-05;0.0;0.10144496723444092;0.38219895287958117;0.3602094240837696
preresnet110;0.33876682793879825;0.002306648003263457;0.475;0.5334864621706727;0.32722513089005234;0.3183246073298429
preresnet110;0.27127305379007216;0.014669877930276014;0.65;0.5377172314014419;0.3089005235602094;0.3183246073298429
preresnet110;-0.033768540517126404;0.7614219203594859;0.6;0.4317372433161907;0.31675392670157065;0.3235602094240838
preresnet110;-0.3195023448928113;0.004070366344632282;0.325;0.18619487908961593;0.33507853403141363;0.3554973821989529
preresnet110;-0.3491504855001408;0.0016835531171221004;0.2;0.14960960960960962;0.34554973821989526;0.3518324607329843
preresnet110;0.429060390267487;0.00011230079272547195;0.2;0.11049032838506523;0.3273657289002558;0.34782608695652173
preresnet110;0.32017497400625167;0.003949368560778904;0.2;0.28528820318294007;0.3273657289002558;0.3237851662404092
preresnet110;0.25536222623170673;0.021519652563908833;0.2;0.40178465915308026;0.3273657289002558;0.31099744245524297
preresnet110;-0.0038887648664726916;0.9720747909040467;0.525;0.45847472979051923;0.30434782608695654;0.30997442455242963
preresnet110;-0.35128509293803317;0.0015656723427173035;0.3;0.17516577306050993;0.3248081841432225;0.3452685421994885
preresnet110;-0.3694326623149057;0.0008823169580952535;0.1;0.12806616332932125;0.34271099744245526;0.34680306905370845
preresnet110;0.42940761629000707;0.00010345498759826053;0.0;0.04739820792452372;0.4386422976501306;0.38590078328981725
preresnet110;0.37782712184075695;0.0006354938447093373;0.05;0.18639420797315537;0.3838120104438642;0.37232375979112275
preresnet110;0.137977822651744;0.21222175117415398;0.575;0.612522826470195;0.31070496083550914;0.3039164490861619
preresnet110;-0.12250367431696897;0.2680453138518817;0.5;0.38611080716343876;0.31592689295039167;0.3216710182767624
preresnet110;-0.4371446904573945;7.740532966864116e-05;0.275;0.11751291777607567;0.3394255874673629;0.3738903394255875
preresnet110;-0.4551978635146321;3.863136739614206e-05;0.1;0.07392700392700394;0.370757180156658;0.3712793733681462
preresnet110;0.429060390267487;0.00011246209212943136;0.1;0.12249601828549198;0.34615384615384615;0.33999999999999997
preresnet110;0.35647011275999674;0.0013337775435806726;0.125;0.24030862846652318;0.3384615384615385;0.3276923076923077
preresnet110;0.11536669103868986;0.29907305561292596;0.65;0.6071297613402876;0.27692307692307694;0.2887179487179487
preresnet110;-0.27350979560857935;0.01382109734421629;0.75;0.5311394390341758;0.2692307692307692;0.3
preresnet110;-0.4954871148094875;8.297931483286866e-06;0.2;0.1447981179560127;0.3333333333333333;0.34564102564102567
preresnet110;-0.530168276795777;1.8233320881937627e-06;0.025;0.09035580114527483;0.358974358974359;0.3466666666666666
preresnet20;-0.35941887705284653;0.0012725160708393767;0.375;0.7844843831685936;0.32601880877742945;0.2884012539184953
preresnet20;-0.2239856770039478;0.044645446784283324;0.6;0.40684149736781317;0.3072100313479624;0.32351097178683386
preresnet20;-0.21356773853864794;0.05554540948368893;0.625;0.4140007416323206;0.30407523510971785;0.32351097178683386
preresnet20;-0.34639645397122165;0.0019004500272931817;0.5;0.2802585986796513;0.3103448275862069;0.32601880877742945
preresnet20;0.3796833754433252;0.0006790651739829749;0.625;0.8346284543652965;0.30407523510971785;0.28401253918495295
preresnet20;-0.26044846163249746;0.019550728277116635;0.35;0.3065077628235523;0.329153605015674;0.322257053291536
preresnet20;-0.171669059186201;0.12338306303631288;0.775;0.7218180326075063;0.3070652173913043;0.3146739130434783
preresnet20;0.005202092702612151;0.9627613212163227;0.15;0.23680295680295677;0.3532608695652174;0.3565217391304348
preresnet20;0.005202092702612151;0.9627613212163227;0.15;0.23826494510705035;0.3532608695652174;0.35652173913043483
preresnet20;-0.22629103256362856;0.0422591243937756;0.775;0.6035337564284933;0.3070652173913043;0.33206521739130435
preresnet20;0.19036512675409029;0.08827097729022217;0.375;0.7356539738118686;0.3423913043478261;0.31684782608695655
preresnet20;-0.3173276548593412;0.004399328245284199;0.525;0.3781115731115731;0.328804347826087;0.3391304347826087
preresnet20;-0.25432263515013337;0.02324673946450643;0.475;0.5533585609901399;0.2893081761006289;0.2861635220125786
preresnet20;-0.11536284481036978;0.3032925965114651;0.2;0.35829521829521827;0.3238993710691824;0.3050314465408805
preresnet20;-0.11011907913717116;0.3258007162855291;0.2;0.3653486279802069;0.3238993710691824;0.3050314465408805
preresnet20;-0.2045068612547464;0.06802483707221696;0.525;0.4915843576369892;0.2861635220125786;0.3050314465408805
preresnet20;0.23627256326127108;0.035216268807804915;0.95;0.6581474997264471;0.24528301886792453;0.27044025157232704
preresnet20;-0.15469108735935946;0.1674852470125836;0.375;0.5523540747224958;0.3018867924528302;0.3018867924528302
preresnet20;-0.3802119119953354;0.0006763327350156157;0.625;0.751248920985763;0.3100558659217877;0.29497206703910617
preresnet20;-0.07708763851451816;0.49073273313849664;0.05;0.31273431326062906;0.34916201117318435;0.33351955307262565
preresnet20;-0.10583218168942325;0.34409106860876015;0.05;0.29111269163900744;0.34916201117318435;0.33631284916201115
preresnet20;-0.3906644731498463;0.0004786273481092181;0.975;0.5227990541148435;0.2681564245810056;0.31564245810055863
preresnet20;0.28687538498942056;0.010507013284574547;0.825;0.7831146733778314;0.2905027932960894;0.3078212290502793
preresnet20;-0.4403141386337733;8.274877501599543e-05;0.15;0.3055078965605281;0.33798882681564246;0.33798882681564246
preresnet20;-0.041726984838203716;0.7086427839278764;0.025;0.6415430207535471;0.3659942363112392;0.3112391930835735
preresnet20;0.1147492083050602;0.3041292684025674;0.325;0.28306117858749436;0.3314121037463977;0.3389048991354467
preresnet20;0.08345396967640743;0.4548468953676319;0.325;0.32389046941678523;0.3314121037463977;0.330835734870317
preresnet20;-0.06780635036208103;0.5436988321253045;0.975;0.5600806677122467;0.27089337175792505;0.30835734870317
preresnet20;0.010445146017527648;0.9255602182999063;0.625;0.6917797352007878;0.31412103746397696;0.30374639769452444
preresnet20;-0.20081111453385536;0.07212432275983505;0.525;0.2052474134053081;0.3170028818443804;0.338328530259366
preresnet20;-0.36771905388667026;0.0009884307890730818;0.5;0.6697535592272434;0.3072463768115942;0.2927536231884058
preresnet20;-0.1773396855623658;0.11217356742304149;0.075;0.4148486340591604;0.3536231884057971;0.32
preresnet20;-0.23993016281967136;0.03162286129788514;0.075;0.41815193736246375;0.3536231884057971;0.32
preresnet20;-0.31034444973414016;0.0054380145844495804;0.625;0.5612615652089337;0.2956521739130435;0.3165217391304348
preresnet20;0.277152836282458;0.013255025155335592;0.9;0.6771817971817972;0.263768115942029;0.28347826086956524
preresnet20;-0.24253809937205908;0.02981752799188013;0.825;0.4175027051342841;0.28695652173913044;0.32173913043478264
preresnet20;-0.28836827813328336;0.009854312869638891;0.75;0.8384329673803357;0.2830188679245283;0.2704402515723271
preresnet20;-0.095252870152623;0.39392861026604786;0.075;0.23969027732185627;0.34276729559748426;0.32704402515723274
preresnet20;-0.0587175226968224;0.599219933124851;0.075;0.22960346986662775;0.34276729559748426;0.32704402515723274
preresnet20;-0.2674909367299687;0.016663591097894552;0.825;0.5950379326695117;0.2672955974842767;0.30314465408805036
preresnet20;0.2653921302216409;0.017732388506805682;0.75;0.8862579178368651;0.2830188679245283;0.26540880503144654
preresnet20;-0.36926797607112755;0.0009499220503058783;0.525;0.3831498097287571;0.29559748427672955;0.319496855345912
preresnet20;-0.18183351671314588;0.10233024115197471;0.775;0.6825267170004012;0.29429429429429427;0.29729729729729726
preresnet20;0.03896432500995983;0.7262861488788049;0.3;0.2117610728137044;0.3213213213213213;0.32972972972972975
preresnet20;0.06753816335059705;0.5439915886471841;0.3;0.2117610728137044;0.3213213213213213;0.32972972972972975
preresnet20;-0.2649574100677269;0.017290280592906253;0.925;0.6432728477465319;0.27627627627627627;0.3003003003003003
preresnet20;0.21067762793983444;0.058673890556176854;0.65;0.8125771115244799;0.3003003003003003;0.2954954954954955
preresnet20;-0.34808130342230786;0.0017642449497224204;0.375;0.46774780853728226;0.3153153153153153;0.3159159159159159
preresnet20;-0.18018675527290406;0.10705639927861008;0.625;0.5904192654192655;0.3130699088145897;0.3142857142857143
preresnet20;-0.06006225175763469;0.5911372830607153;0.725;0.25781808123913386;0.3100303951367781;0.33799392097264436
preresnet20;-0.07834206750995829;0.4835021786435344;0.0;0.3625718836245152;0.3708206686930091;0.3306990881458966
preresnet20;-0.20107797327555962;0.07211137690000241;0.975;0.4964680672575409;0.24620060790273557;0.31975683890577505
preresnet20;0.12689727746666177;0.25721806402930225;0.95;0.5878231267704952;0.2857142857142857;0.31063829787234043
preresnet20;-0.21152358227688736;0.05851251139364669;0.725;0.4468838676733413;0.3100303951367781;0.3234042553191489
preresnet20;-0.07157600396593823;0.5208454014883492;0.8;0.756959915380968;0.31197771587743733;0.31197771587743733
preresnet20;0.10020640555231353;0.3687272878245681;0.025;0.1648138624454414;0.3871866295264624;0.3637883008356546
preresnet20;0.14185062604158669;0.2032267475111964;0.025;0.17372803978067136;0.3871866295264624;0.36378830083565455
preresnet20;-0.19390590165317814;0.08197281656544976;0.975;0.6442249334354597;0.2785515320334262;0.3147632311977716
preresnet20;0.13299696259958413;0.2336795689637986;0.65;0.765531482899904;0.3231197771587744;0.31197771587743733
preresnet20;-0.22253630323955345;0.045915487494659644;0.825;0.4572627080521817;0.3064066852367688;0.3481894150417827
vgg19;0.39796009174982955;0.0003538110369630703;0.45;0.26309941520467833;0.432;0.45359999999999995
vgg19;-0.1196481321600795;0.28280669744373554;0.125;0.20106837606837608;0.464;0.45919999999999994
vgg19;0.09363766864701872;0.40060027564475686;0.125;0.20106837606837608;0.464;0.45919999999999994
vgg19;0.25230149607668934;0.023524075373794133;0.85;0.8423286039075514;0.32;0.3336
vgg19;-0.3333615939436889;0.0027987666407222767;0.7;0.4109912341491288;0.392;0.4272
vgg19;0.18987638364534354;0.08829744131488575;0.5;0.746372080582607;0.424;0.3496
vgg19;0.45498548937730493;4.215227700796685e-05;0.025;0.2720210696526486;0.4775510204081633;0.42857142857142866
vgg19;-0.27350979560857935;0.01382109734421629;0.4;0.6216791285212337;0.4122448979591837;0.36
vgg19;0.11536669103868986;0.29907305561292596;0.025;0.13118813145128935;0.4775510204081633;0.4481632653061224
vgg19;0.33832254338312423;0.0023247641675999717;0.925;0.8126890250574462;0.2857142857142857;0.29877551020408166
vgg19;-0.4078090597544355;0.00024793596682598176;0.35;0.25939040254829726;0.4163265306122449;0.4293877551020408
vgg19;0.2009195181010891;0.07053028603778917;0.225;0.3910863697705803;0.42448979591836733;0.3902040816326531
vgg19;0.5032768321937767;5.949138846885598e-06;0.1;0.08874992401308192;0.4652173913043478;0.4608695652173913
vgg19;0.1660294704144418;0.13521861705153762;0.1;0.02526315789473684;0.4652173913043478;0.4895652173913043
vgg19;0.33724736177933495;0.0024105188946913006;0.1;0.0355195681511471;0.4652173913043478;0.4895652173913043
vgg19;-0.4877115693424229;1.1432322289017836e-05;0.125;0.19343564211985265;0.43478260869565216;0.4304347826086957
vgg19;-0.2693655232496732;0.01566552794941972;0.275;0.505384189857874;0.4043478260869565;0.38173913043478264
vgg19;-0.5525668312230642;6.637817228973471e-07;0.2;0.07786093786093787;0.4217391304347826;0.4626086956521739
vgg19;0.538652235994641;1.2819924535197708e-06;0.15;0.11939769729243414;0.45147679324894513;0.45316455696202534
vgg19;0.34655457110980514;0.0018360067373555384;0.325;0.13860883150356834;0.4177215189873418;0.4514767932489452
vgg19;0.4036646876971888;0.00028454674063938483;0.075;0.12536096825570509;0.45569620253164556;0.4514767932489451
vgg19;-0.4270279172102093;0.00012352933341441523;0.325;0.3028961957909327;0.4177215189873418;0.4438818565400844
vgg19;-0.24677010377900063;0.026608943058682506;0.75;0.42869083658557344;0.35443037974683544;0.40675105485232066
vgg19;-0.4400074891618874;7.631040706162766e-05;0.15;0.09899733741839004;0.45147679324894513;0.4548523206751055
vgg19;0.5332607024333357;1.4669055388471476e-06;0.225;0.09778841594631069;0.4434389140271493;0.4986425339366516
vgg19;0.18980465679830594;0.08651772441256037;0.225;0.13120928620928624;0.4434389140271493;0.502262443438914
vgg19;0.3679886203232462;0.0008899830674994209;0.225;0.1279059829059829;0.4434389140271493;0.502262443438914
vgg19;-0.31375871838087305;0.004604909234699121;0.15;0.40585074953496003;0.46153846153846156;0.4280542986425339
vgg19;-0.24176233310895182;0.029200942940784454;0.725;0.36484413563360935;0.36199095022624433;0.42262443438914027
vgg19;-0.3499119863424552;0.0015780511565253483;0.1;0.2738011695906433;0.4660633484162896;0.44162895927601814
vgg19;0.6079435741252308;4.4463226126099176e-08;0.0;0.08927854980486559;0.5163934426229508;0.47295081967213115
vgg19;0.17758692890225292;0.10993803307457099;0.25;0.08771869035026929;0.430327868852459;0.4770491803278688
vgg19;0.4005427812466873;0.00031177796032926674;0.25;0.08771869035026929;0.430327868852459;0.4770491803278688
vgg19;-0.49387313804203187;8.77346559520496e-06;0.1;0.16732222100643152;0.48360655737704916;0.4524590163934426
vgg19;-0.2530944045937129;0.02287595119629648;0.425;0.5387525379630642;0.4016393442622951;0.4016393442622951
vgg19;-0.6286836534130851;1.5241441210758614e-08;0.025;0.02619487908961593;0.5122950819672131;0.4778688524590164
vgg19;0.562592353760835;3.700292948820162e-07;0.075;0.07918402207875892;0.483739837398374;0.47073170731707314
vgg19;-0.030968386445550552;0.779600128160864;0.125;0.10936736331473174;0.45934959349593496;0.47073170731707314
vgg19;0.3148452621964306;0.004440559972882177;0.125;0.10509993799467483;0.45934959349593496;0.47073170731707314
vgg19;-0.42323461475585755;0.00013104711839140982;0.0;0.28520747468115887;0.5121951219512195;0.44471544715447153
vgg19;-0.31933100019661953;0.003969167896429228;0.375;0.4980288993446888;0.4105691056910569;0.40081300813008125
vgg19;-0.5651730526312976;3.2716976034015166e-07;0.1;0.08317977896925265;0.46747967479674796;0.47642276422764224
vgg19;0.6693063026082187;1.7370960831843594e-09;0.1;0.036224118855697804;0.4430379746835443;0.4489451476793249
vgg19;0.3138994675023041;0.004748140850653473;0.0;0.04871794871794872;0.46835443037974683;0.44472573839662444
vgg19;0.37616051890771973;0.0007151530380143347;0.1;0.02;0.4430379746835443;0.4548523206751055
vgg19;-0.3320589408288836;0.0028173613540526917;0.05;0.33155475313370053;0.45147679324894513;0.37974683544303794
vgg19;-0.314302678288306;0.004742579886897363;0.375;0.3667356627882944;0.3755274261603376;0.36202531645569624
vgg19;-0.41766788651133024;0.00017190948591788057;0.125;0.4010586497428602;0.43037974683544306;0.4151898734177215
vgg19;0.5603494626487412;4.6474914164854463e-07;0.05;0.13657779236726605;0.45454545454545453;0.43140495867768597
vgg19;-0.031130525702707842;0.7794637790266981;0.0;0.0726343752659542;0.5371900826446281;0.46115702479338844
vgg19;0.4098852550856532;0.0002270005230840014;0.0;0.0726343752659542;0.5371900826446281;0.46115702479338844
vgg19;-0.5759147255000951;2.2149254685445352e-07;0.05;0.1528906639432955;0.45454545454545453;0.42644628099173554
vgg19;-0.31020706624803934;0.005292056233680632;0.575;0.4848198198198198;0.371900826446281;0.3867768595041322
vgg19;-0.6459584083311877;6.233446325419267e-09;0.0;0.08126223389381285;0.5371900826446281;0.456198347107438
vgg19;0.5666467788688206;3.235814598514073e-07;0.025;0.11048747127694496;0.4980237154150198;0.4537549407114624
vgg19;0.2069942571210304;0.0619906598739722;0.125;0.10318993082150976;0.45454545454545453;0.46482213438735176
vgg19;0.41657594245607366;0.00017261303741090799;0.3;0.107420700052279;0.40711462450592883;0.46482213438735176
vgg19;-0.5976959174369753;7.08027928099352e-08;0.0;0.17099062625378414;0.5177865612648221;0.4545454545454545
vgg19;-0.2631304713552967;0.017864134997827366;0.225;0.4267716501927028;0.4189723320158103;0.3913043478260869
vgg19;-0.5951084892229623;8.059463791034484e-08;0.025;0.07429763771869036;0.4980237154150198;0.450592885375494
vgg16;0.37665514176294507;0.0007131553049240006;0.225;0.0713303789619579;0.4095940959409594;0.4442804428044281
vgg16;0.18443113838047653;0.09747424218995954;0.225;0.34538722933459776;0.4095940959409594;0.38228782287822877
vgg16;0.45718141345019536;3.990177776229535e-05;0.225;0.07232732732732734;0.4095940959409594;0.4361623616236162
vgg16;-0.23638357172708968;0.033666182781026475;0.125;0.4003176253176253;0.4132841328413284;0.37269372693726943
vgg16;0.00520191673925517;0.9627614512080566;0.475;0.6224726143147196;0.35424354243542433;0.34022140221402214
vgg16;-0.14027157003585541;0.20751655159983984;0.0;0.36206733048838313;0.46863468634686345;0.36014760147601477
vgg16;0.4338028184442195;9.671644598889268e-05;0.1;0.08361442414073994;0.43359375;0.44296875
vgg16;0.03636670334262918;0.7437920213960509;0.625;0.591985203827309;0.3203125;0.33046875
vgg16;0.30132411341035603;0.006767601055253294;0.15;0.05121007647323437;0.4296875;0.453125
vgg16;-0.20261449005179114;0.06861555978805275;0.35;0.20185493185493186;0.359375;0.37578125
