obj_model;first_2;first_3;first_4;best_2;best_3;best_4
preresnet110;0.42764578833693306;0.49892008639308855;0.5680345572354212;0.42764578833693306;0.5442764578833693;0.6457883369330454
preresnet110;0.34773218142548595;0.49892008639308855;0.5680345572354212;0.4017278617710583;0.531317494600432;0.6112311015118791
preresnet110;0.31533477321814257;0.4427645788336933;0.5291576673866091;0.3023758099352052;0.4038876889848812;0.49892008639308855
preresnet110;0.38228941684665224;0.49892008639308855;0.5831533477321814;0.4060475161987041;0.5248380129589633;0.6328293736501079
preresnet110;0.42116630669546434;0.5205183585313174;0.6047516198704104;0.42116630669546434;0.5442764578833693;0.6220302375809935
preresnet110;0.4276315789473684;0.5679824561403509;0.6513157894736842;0.4451754385964912;0.5570175438596491;0.6535087719298246
preresnet110;0.38596491228070173;0.5285087719298246;0.6271929824561403;0.3969298245614035;0.5131578947368421;0.6074561403508771
preresnet110;0.40131578947368424;0.4934210526315789;0.5833333333333334;0.3969298245614035;0.5131578947368421;0.5986842105263158
preresnet110;0.36403508771929827;0.4758771929824561;0.5548245614035088;0.3793859649122807;0.4692982456140351;0.5504385964912281
preresnet110;0.3574561403508772;0.49122807017543857;0.5899122807017544;0.40789473684210525;0.5416666666666666;0.625
preresnet110;0.3706140350877193;0.5109649122807017;0.6096491228070176;0.4517543859649123;0.5635964912280702;0.6425438596491229
preresnet110;0.3708086785009862;0.4477317554240631;0.5364891518737672;0.398422090729783;0.5108481262327417;0.6232741617357002
preresnet110;0.3155818540433925;0.40631163708086787;0.5009861932938856;0.3727810650887574;0.46745562130177515;0.5660749506903353
preresnet110;0.3096646942800789;0.42998027613412226;0.5226824457593688;0.3254437869822485;0.45956607495069035;0.5285996055226825
preresnet110;0.31952662721893493;0.46153846153846156;0.5404339250493096;0.35502958579881655;0.43984220907297833;0.5108481262327417
preresnet110;0.3767258382642998;0.5069033530571992;0.5818540433925049;0.358974358974359;0.46745562130177515;0.5779092702169625
preresnet110;0.33925049309664695;0.42998027613412226;0.5128205128205128;0.3431952662721893;0.4812623274161736;0.5739644970414202
preresnet110;0.40748898678414097;0.5286343612334802;0.6079295154185022;0.43171806167400884;0.5616740088105727;0.6431718061674009
preresnet110;0.40748898678414097;0.5286343612334802;0.6079295154185022;0.42070484581497797;0.5462555066079295;0.6475770925110133
preresnet110;0.40308370044052866;0.5286343612334802;0.6079295154185022;0.41629955947136565;0.5110132158590308;0.6167400881057269
preresnet110;0.3303964757709251;0.4669603524229075;0.579295154185022;0.3303964757709251;0.486784140969163;0.5704845814977973
preresnet110;0.3788546255506608;0.4911894273127753;0.5859030837004405;0.4008810572687225;0.5286343612334802;0.6365638766519823
preresnet110;0.381057268722467;0.4977973568281938;0.6057268722466961;0.42951541850220265;0.5748898678414097;0.6828193832599119
preresnet110;0.4;0.4842105263157895;0.5810526315789474;0.4105263157894737;0.5305263157894737;0.6147368421052631
preresnet110;0.3684210526315789;0.4652631578947368;0.5642105263157895;0.35368421052631577;0.47368421052631576;0.5726315789473684
preresnet110;0.33052631578947367;0.42526315789473684;0.5284210526315789;0.35368421052631577;0.47368421052631576;0.5726315789473684
preresnet110;0.3431578947368421;0.4631578947368421;0.5452631578947369;0.32421052631578945;0.42947368421052634;0.511578947368421
preresnet110;0.3663157894736842;0.48210526315789476;0.5705263157894737;0.39789473684210525;0.52;0.6210526315789474
preresnet110;0.3684210526315789;0.48;0.5621052631578948;0.43157894736842106;0.5515789473684211;0.631578947368421
preresnet110;0.3813559322033898;0.4894067796610169;0.5508474576271186;0.4067796610169492;0.5063559322033898;0.5889830508474576
preresnet110;0.423728813559322;0.548728813559322;0.6165254237288136;0.423728813559322;0.5317796610169492;0.6122881355932204
preresnet110;0.4300847457627119;0.548728813559322;0.6165254237288136;0.413135593220339;0.5148305084745762;0.5953389830508474
preresnet110;0.3305084745762712;0.4830508474576271;0.586864406779661;0.3305084745762712;0.4576271186440678;0.5402542372881356
preresnet110;0.3728813559322034;0.4639830508474576;0.538135593220339;0.3771186440677966;0.5233050847457628;0.6122881355932204
preresnet110;0.3580508474576271;0.4470338983050847;0.5402542372881356;0.4046610169491525;0.5317796610169492;0.6080508474576272
preresnet110;0.37181996086105673;0.46966731898238745;0.5694716242661448;0.4090019569471624;0.5322896281800391;0.6183953033268101
preresnet110;0.38551859099804303;0.4931506849315068;0.5733855185909981;0.3953033268101761;0.5303326810176126;0.6183953033268101
preresnet110;0.3542074363992172;0.487279843444227;0.5675146771037182;0.38943248532289626;0.4755381604696673;0.5733855185909981
preresnet110;0.30724070450097846;0.4344422700587084;0.5440313111545988;0.30919765166340507;0.42661448140900193;0.5225048923679061
preresnet110;0.33463796477495106;0.44422700587084146;0.5616438356164384;0.35812133072407043;0.46771037181996084;0.5792563600782779
preresnet110;0.37377690802348335;0.47162426614481406;0.5772994129158513;0.4070450097847358;0.538160469667319;0.6066536203522505
preresnet110;0.3970893970893971;0.501039501039501;0.5841995841995842;0.40124740124740127;0.4968814968814969;0.6153846153846154
preresnet110;0.3762993762993763;0.48440748440748443;0.577962577962578;0.39293139293139295;0.49272349272349275;0.5966735966735967
preresnet110;0.34303534303534305;0.4760914760914761;0.5758835758835759;0.3492723492723493;0.446985446985447;0.5363825363825364
preresnet110;0.3492723492723493;0.5051975051975052;0.5883575883575883;0.3492723492723493;0.45322245322245325;0.5218295218295218
preresnet110;0.367983367983368;0.4698544698544699;0.553014553014553;0.4095634095634096;0.5280665280665281;0.6299376299376299
preresnet110;0.40332640332640335;0.48232848232848236;0.58004158004158;0.4282744282744283;0.525987525987526;0.6299376299376299
preresnet20;0.372;0.49;0.576;0.36;0.46;0.548
preresnet20;0.372;0.484;0.556;0.402;0.502;0.606
preresnet20;0.352;0.474;0.576;0.346;0.502;0.606
preresnet20;0.332;0.468;0.56;0.332;0.44;0.534
preresnet20;0.41;0.506;0.592;0.388;0.51;0.584
preresnet20;0.336;0.468;0.566;0.336;0.464;0.55
preresnet20;0.398;0.51;0.586;0.404;0.522;0.606
preresnet20;0.37;0.492;0.57;0.378;0.516;0.592
preresnet20;0.37;0.484;0.568;0.398;0.53;0.606
preresnet20;0.302;0.438;0.55;0.302;0.416;0.512
preresnet20;0.338;0.452;0.564;0.362;0.504;0.598
preresnet20;0.36;0.464;0.57;0.36;0.494;0.608
preresnet20;0.4012096774193548;0.532258064516129;0.6229838709677419;0.4012096774193548;0.5040322580645161;0.5786290322580645
preresnet20;0.4012096774193548;0.5241935483870968;0.6189516129032258;0.40725806451612906;0.5201612903225806;0.6028225806451613
preresnet20;0.4032258064516129;0.5383064516129032;0.6270161290322581;0.37701612903225806;0.5161290322580645;0.6068548387096774
preresnet20;0.31451612903225806;0.4637096774193548;0.5685483870967742;0.31451612903225806;0.4596774193548387;0.5504032258064516
preresnet20;0.4173387096774194;0.4939516129032258;0.6169354838709677;0.39919354838709675;0.5;0.6108870967741935
preresnet20;0.3487903225806452;0.4879032258064516;0.5866935483870968;0.3387096774193548;0.45161290322580644;0.5544354838709677
preresnet20;0.36062378167641324;0.47368421052631576;0.5633528265107213;0.3762183235867446;0.4775828460038986;0.5750487329434698
preresnet20;0.3391812865497076;0.4600389863547758;0.5380116959064327;0.341130604288499;0.4619883040935672;0.5419103313840156
preresnet20;0.3489278752436647;0.47173489278752434;0.5653021442495126;0.341130604288499;0.4619883040935672;0.5614035087719298
preresnet20;0.3235867446393762;0.4502923976608187;0.5614035087719298;0.3235867446393762;0.4678362573099415;0.5497076023391813
preresnet20;0.3508771929824561;0.4600389863547758;0.5750487329434698;0.3645224171539961;0.4775828460038986;0.594541910331384
preresnet20;0.34502923976608185;0.40350877192982454;0.5224171539961013;0.34502923976608185;0.4580896686159844;0.5477582846003899
preresnet20;0.38877755511022044;0.5110220440881763;0.591182364729459;0.36072144288577157;0.48897795591182364;0.5791583166332666
preresnet20;0.3867735470941884;0.501002004008016;0.5831663326653307;0.40080160320641284;0.4969939879759519;0.5871743486973948
preresnet20;0.35070140280561124;0.4849699398797595;0.5851703406813628;0.3927855711422846;0.4909819639278557;0.591182364729459
preresnet20;0.32064128256513025;0.46092184368737477;0.56312625250501;0.32064128256513025;0.4168336673346693;0.49498997995991983
preresnet20;0.3807615230460922;0.5150300601202404;0.6152304609218436;0.36072144288577157;0.4649298597194389;0.5691382765531062
preresnet20;0.3246492985971944;0.45090180360721444;0.5551102204408818;0.3026052104208417;0.4188376753507014;0.531062124248497
preresnet20;0.41967871485943775;0.5461847389558233;0.6224899598393574;0.37751004016064255;0.4839357429718876;0.5783132530120482
preresnet20;0.35943775100401604;0.4759036144578313;0.5562248995983936;0.3614457831325301;0.4718875502008032;0.5481927710843374
preresnet20;0.3493975903614458;0.4859437751004016;0.5662650602409639;0.3614457831325301;0.4718875502008032;0.5602409638554217
preresnet20;0.3273092369477912;0.4357429718875502;0.5381526104417671;0.3273092369477912;0.44377510040160645;0.5562248995983936
preresnet20;0.3674698795180723;0.4799196787148594;0.5441767068273092;0.3674698795180723;0.4919678714859438;0.5662650602409639
preresnet20;0.3714859437751004;0.4819277108433735;0.5763052208835341;0.3654618473895582;0.5020080321285141;0.5883534136546185
preresnet20;0.42567567567567566;0.536036036036036;0.6283783783783784;0.4346846846846847;0.5540540540540541;0.6351351351351351
preresnet20;0.4009009009009009;0.5157657657657657;0.6013513513513513;0.4099099099099099;0.5135135135135135;0.6103603603603603
preresnet20;0.4369369369369369;0.5540540540540541;0.6486486486486487;0.38288288288288286;0.5;0.6058558558558559
preresnet20;0.3761261261261261;0.5;0.5900900900900901;0.3761261261261261;0.48873873873873874;0.5878378378378378
preresnet20;0.36936936936936937;0.5;0.5855855855855856;0.43018018018018017;0.5225225225225225;0.6126126126126126
preresnet20;0.40315315315315314;0.5518018018018018;0.6463963963963963;0.3783783783783784;0.509009009009009;0.5945945945945946
preresnet20;0.3386454183266932;0.45219123505976094;0.5438247011952191;0.3944223107569721;0.5179282868525896;0.5876494023904383
preresnet20;0.40836653386454186;0.5358565737051793;0.6095617529880478;0.3605577689243028;0.46613545816733065;0.5657370517928287
preresnet20;0.37250996015936255;0.4860557768924303;0.5597609561752988;0.3605577689243028;0.46613545816733065;0.5657370517928287
preresnet20;0.350597609561753;0.4681274900398406;0.549800796812749;0.350597609561753;0.4721115537848606;0.5836653386454184
preresnet20;0.3745019920318725;0.4860557768924303;0.5796812749003984;0.3745019920318725;0.4960159362549801;0.5677290836653387
preresnet20;0.35258964143426297;0.4820717131474104;0.5597609561752988;0.3904382470119522;0.47808764940239046;0.5856573705179283
preresnet20;0.36203522504892366;0.4735812133072407;0.5557729941291585;0.3522504892367906;0.4735812133072407;0.5831702544031311
preresnet20;0.3796477495107632;0.5048923679060665;0.6046966731898239;0.34442270058708413;0.48336594911937375;0.5753424657534246
preresnet20;0.37181996086105673;0.48140900195694714;0.5557729941291585;0.37181996086105673;0.4892367906066536;0.5909980430528375
preresnet20;0.324853228962818;0.4344422700587084;0.5557729941291585;0.324853228962818;0.45401174168297453;0.5596868884540117
preresnet20;0.33463796477495106;0.4637964774951076;0.5675146771037182;0.34833659491193736;0.461839530332681;0.5792563600782779
preresnet20;0.324853228962818;0.45792563600782776;0.5733855185909981;0.36203522504892366;0.4637964774951076;0.5577299412915852
preresnet20;0.37373737373737376;0.501010101010101;0.5838383838383838;0.3696969696969697;0.503030303030303;0.6
preresnet20;0.40606060606060607;0.5272727272727272;0.602020202020202;0.3838383838383838;0.49696969696969695;0.5777777777777777
preresnet20;0.4161616161616162;0.5454545454545454;0.6181818181818182;0.36767676767676766;0.501010101010101;0.602020202020202
preresnet20;0.31313131313131315;0.4626262626262626;0.5676767676767677;0.32323232323232326;0.44646464646464645;0.5414141414141415
preresnet20;0.37777777777777777;0.4767676767676768;0.5555555555555556;0.37575757575757573;0.509090909090909;0.5878787878787879
preresnet20;0.3434343434343434;0.4686868686868687;0.591919191919192;0.36363636363636365;0.4505050505050505;0.5434343434343434
vgg19;0.5725593667546174;0.6754617414248021;0.7493403693931399;0.5408970976253298;0.6411609498680739;0.7308707124010554
vgg19;0.525065963060686;0.662269129287599;0.7493403693931399;0.5672823218997362;0.6912928759894459;0.7572559366754618
vgg19;0.5197889182058048;0.6543535620052771;0.7651715039577837;0.5672823218997362;0.6912928759894459;0.7572559366754618
vgg19;0.5197889182058048;0.6596306068601583;0.7493403693931399;0.47493403693931396;0.6226912928759895;0.6912928759894459
vgg19;0.5461741424802111;0.6675461741424802;0.7572559366754618;0.5224274406332454;0.6649076517150396;0.7546174142480211
vgg19;0.5197889182058048;0.6649076517150396;0.7387862796833773;0.5883905013192612;0.6754617414248021;0.7730870712401056
vgg19;0.5516304347826086;0.6657608695652174;0.7364130434782609;0.5434782608695652;0.6630434782608695;0.7336956521739131
vgg19;0.5407608695652174;0.6902173913043478;0.7690217391304348;0.5407608695652174;0.6766304347826086;0.7635869565217391
vgg19;0.5190217391304348;0.6521739130434783;0.7690217391304348;0.5434782608695652;0.6875;0.7663043478260869
vgg19;0.5271739130434783;0.6603260869565217;0.7472826086956522;0.5081521739130435;0.6385869565217391;0.7527173913043478
vgg19;0.5570652173913043;0.657608695652174;0.7336956521739131;0.5407608695652174;0.6603260869565217;0.7309782608695652
vgg19;0.483695652173913;0.6195652173913043;0.7119565217391305;0.5163043478260869;0.654891304347826;0.7527173913043478
vgg19;0.5397260273972603;0.6438356164383562;0.7205479452054795;0.4931506849315068;0.6520547945205479;0.7616438356164383
vgg19;0.4931506849315068;0.6246575342465753;0.7150684931506849;0.5232876712328767;0.6657534246575343;0.7589041095890411
vgg19;0.5150684931506849;0.6356164383561644;0.7150684931506849;0.5397260273972603;0.6712328767123288;0.7589041095890411
vgg19;0.4657534246575342;0.589041095890411;0.673972602739726;0.4657534246575342;0.5945205479452055;0.7123287671232876
vgg19;0.5178082191780822;0.6657534246575343;0.736986301369863;0.4712328767123288;0.589041095890411;0.6794520547945205
vgg19;0.5589041095890411;0.6821917808219178;0.7506849315068493;0.5287671232876713;0.6547945205479452;0.736986301369863
vgg19;0.5213675213675214;0.6552706552706553;0.7264957264957265;0.5612535612535613;0.6780626780626781;0.7635327635327636
vgg19;0.4985754985754986;0.6296296296296297;0.7521367521367521;0.5384615384615384;0.6695156695156695;0.7236467236467237
vgg19;0.5327635327635327;0.6495726495726496;0.7435897435897436;0.5441595441595442;0.6467236467236467;0.7293447293447294
vgg19;0.5327635327635327;0.6809116809116809;0.7692307692307693;0.49002849002849;0.6581196581196581;0.7521367521367521
vgg19;0.5669515669515669;0.6438746438746439;0.7150997150997151;0.5384615384615384;0.6666666666666666;0.7464387464387464
vgg19;0.5213675213675214;0.6239316239316239;0.7407407407407407;0.5356125356125356;0.6723646723646723;0.7521367521367521
vgg19;0.5558739255014327;0.66189111747851;0.7449856733524355;0.5845272206303725;0.7020057306590258;0.7650429799426934
vgg19;0.5530085959885387;0.6532951289398281;0.7249283667621776;0.5787965616045845;0.6876790830945558;0.7793696275071633
vgg19;0.5530085959885387;0.6532951289398281;0.7249283667621776;0.5787965616045845;0.6876790830945558;0.7736389684813754
vgg19;0.5358166189111748;0.6532951289398281;0.7478510028653295;0.5358166189111748;0.6790830945558739;0.7679083094555874
vgg19;0.49570200573065903;0.6446991404011462;0.7392550143266475;0.5100286532951289;0.6303724928366762;0.7363896848137536
vgg19;0.4785100286532951;0.6103151862464183;0.7163323782234957;0.4899713467048711;0.5988538681948424;0.7048710601719198
vgg19;0.5472222222222223;0.6777777777777778;0.7583333333333333;0.5555555555555556;0.6694444444444444;0.7666666666666667
vgg19;0.4888888888888889;0.6416666666666667;0.7416666666666667;0.5194444444444445;0.6555555555555556;0.75
vgg19;0.4888888888888889;0.6333333333333333;0.7416666666666667;0.5194444444444445;0.6555555555555556;0.75
vgg19;0.5277777777777778;0.65;0.7416666666666667;0.5277777777777778;0.6888888888888889;0.7611111111111111
vgg19;0.5361111111111111;0.6527777777777778;0.7444444444444445;0.5055555555555555;0.6416666666666667;0.7277777777777777
vgg19;0.5444444444444444;0.6722222222222223;0.7472222222222222;0.5472222222222223;0.6805555555555556;0.7527777777777778
vgg19;0.5284090909090909;0.6761363636363636;0.7443181818181818;0.5227272727272727;0.6477272727272727;0.7443181818181818
vgg19;0.5539772727272727;0.6988636363636364;0.7784090909090909;0.53125;0.6505681818181818;0.7556818181818182
vgg19;0.5085227272727273;0.6505681818181818;0.7443181818181818;0.53125;0.6647727272727273;0.7556818181818182
vgg19;0.5170454545454546;0.6392045454545454;0.7130681818181818;0.5170454545454546;0.6732954545454546;0.7329545454545454
vgg19;0.5142045454545454;0.65625;0.7045454545454546;0.4914772727272727;0.6107954545454546;0.7414772727272727
vgg19;0.5340909090909091;0.6818181818181818;0.7840909090909091;0.5198863636363636;0.6590909090909091;0.7386363636363636
vgg19;0.5838150289017341;0.6791907514450867;0.7485549132947977;0.5838150289017341;0.7167630057803468;0.7976878612716763
vgg19;0.5520231213872833;0.6907514450867052;0.7514450867052023;0.5838150289017341;0.6820809248554913;0.7890173410404624
vgg19;0.5520231213872833;0.6560693641618497;0.7601156069364162;0.5838150289017341;0.6820809248554913;0.7890173410404624
vgg19;0.48554913294797686;0.6358381502890174;0.6936416184971098;0.48554913294797686;0.6184971098265896;0.7052023121387283
vgg19;0.5578034682080925;0.684971098265896;0.7543352601156069;0.5433526011560693;0.684971098265896;0.7543352601156069
vgg19;0.5549132947976878;0.6589595375722543;0.7341040462427746;0.5549132947976878;0.6734104046242775;0.7514450867052023
vgg19;0.6246246246246246;0.7087087087087087;0.8048048048048048;0.6156156156156156;0.7387387387387387;0.8108108108108109
vgg19;0.5795795795795796;0.6996996996996997;0.7747747747747747;0.5825825825825826;0.6996996996996997;0.8108108108108109
vgg19;0.5765765765765766;0.6636636636636637;0.7357357357357357;0.5825825825825826;0.7387387387387387;0.8108108108108109
vgg19;0.5525525525525525;0.6846846846846847;0.7477477477477478;0.5915915915915916;0.6876876876876877;0.7717717717717718
vgg19;0.5705705705705706;0.6876876876876877;0.7777777777777778;0.5375375375375375;0.6876876876876877;0.7807807807807807
vgg19;0.5675675675675675;0.7027027027027027;0.7687687687687688;0.5795795795795796;0.7267267267267268;0.8108108108108109
vgg19;0.5586592178770949;0.6815642458100558;0.7597765363128491;0.5921787709497207;0.6899441340782123;0.770949720670391
vgg19;0.5363128491620112;0.6675977653631285;0.7513966480446927;0.5586592178770949;0.664804469273743;0.7597765363128491
vgg19;0.5363128491620112;0.6620111731843575;0.7597765363128491;0.5586592178770949;0.664804469273743;0.7597765363128491
vgg19;0.5139664804469274;0.6340782122905028;0.7374301675977654;0.5139664804469274;0.6480446927374302;0.7430167597765364
vgg19;0.5893854748603352;0.7150837988826816;0.7681564245810056;0.5363128491620112;0.659217877094972;0.7430167597765364
vgg19;0.5614525139664804;0.6703910614525139;0.7681564245810056;0.5363128491620112;0.7094972067039106;0.770949720670391
vgg16;0.5446428571428571;0.6547619047619048;0.7172619047619048;0.5386904761904762;0.6607142857142857;0.7648809523809523
