obj_model;tau_diversity;p_value_diversity;top_1_diversity;top_5_mean_diversity;val_1_diversity;val_mean_5_diversity
preresnet20;0.10431746209550928;0.35013567931269884;0.2;0.4245795187900451;0.24324324324324326;0.2310810810810811
preresnet20;0.15908412969565167;0.15420132344793708;0.2;0.42851320956584116;0.24324324324324326;0.2310810810810811
preresnet20;0.2503619090292223;0.024936645091076116;0.45;0.664484808695335;0.23198198198198197;0.21306306306306305
preresnet20;-0.21295675578233825;0.05690156877024932;0.45;0.4438248775090881;0.23198198198198197;0.22747747747747749
preresnet20;0.13822063727654982;0.2157226801064419;0.2;0.6977154077154077;0.24324324324324326;0.22252252252252253
preresnet20;0.12799417673043967;0.24826401811783794;0.475;0.33362810178599644;0.19322709163346613;0.20876494023904382
preresnet20;0.12540843578639035;0.2579492821248147;0.225;0.2927787504103293;0.2151394422310757;0.2059760956175299
preresnet20;0.1797089956114254;0.10500227698540152;0.225;0.2927787504103293;0.2151394422310757;0.2059760956175299
preresnet20;0.0452504665208625;0.6831389575636959;0.85;0.3653210295315558;0.16334661354581673;0.18406374501992032
preresnet20;-0.08673358990739079;0.43451766142255355;0.3;0.536248920985763;0.20318725099601595;0.18207171314741033
preresnet20;-0.04007898463276393;0.7177003219760036;0.025;0.3427253771990614;0.23107569721115537;0.1884462151394422
preresnet20;0.2092462515410821;0.060266748641803175;0.175;0.34042728963781593;0.22504892367906065;0.210958904109589
preresnet20;0.13906427897450796;0.21178649649329284;0.475;0.44383952778689617;0.19960861056751467;0.20273972602739723
preresnet20;0.14426294360906902;0.19520045886290904;0.625;0.289602861971283;0.1917808219178082;0.21291585127201565
preresnet20;0.2222429131274847;0.04598456231955626;0.875;0.4738881594144752;0.16634050880626222;0.18904109589041093
preresnet20;-0.1744911484343647;0.11780265853479076;0.75;0.4808433940012888;0.18786692759295498;0.2050880626223092
preresnet20;0.19105092532011841;0.08626094130698449;0.55;0.5428123670228933;0.19373776908023482;0.19060665362035226
preresnet20;0.38080218448159653;0.0006265082895088208;0.725;0.20281206307522096;0.1919191919191919;0.2290909090909091
preresnet20;0.31841820886686406;0.004241500799455302;0.175;0.3096398220082431;0.22828282828282828;0.21858585858585858
preresnet20;0.35480886130879136;0.001440389740662863;0.175;0.315949167791273;0.22828282828282828;0.21858585858585858
preresnet20;0.19624958995467945;0.07799175487940355;0.975;0.6129839758787127;0.15151515151515152;0.18707070707070708
preresnet20;-0.26824758639909796;0.016177214569794554;0.05;0.26435070698228597;0.2404040404040404;0.2290909090909091
preresnet20;0.07668030335977541;0.4910479709457142;0.575;0.6967145080302976;0.20202020202020202;0.19515151515151513
vgg19;0.27980777015664204;0.011745365189810586;0.075;0.3479333381964961;0.3641160949868074;0.34248021108179416
vgg19;-0.056997879105982634;0.6077603821045223;0.275;0.2806896572686046;0.3482849604221636;0.34670184696569917
vgg19;0.16581201194467676;0.13539589620354656;0.275;0.2806896572686046;0.3482849604221636;0.34670184696569917
vgg19;0.08808763134560953;0.427637971939245;0.95;0.6925501209711736;0.2770448548812665;0.3102902374670185
vgg19;-0.1660250011293885;0.1353438098296883;0.3;0.4033520565099512;0.34564643799472294;0.3329815303430079
vgg19;-0.02331731417972017;0.8336869432988169;0.225;0.44624314597998804;0.35092348284960423;0.32189973614775724
vgg19;0.27122540144832413;0.015125570017099275;0.2;0.21445380603275338;0.34782608695652173;0.3483695652173913
vgg19;-0.09388571588595836;0.40038615893005736;0.2;0.2736074941338099;0.34782608695652173;0.3402173913043478
vgg19;0.13039682761938662;0.24282258052242023;0.2;0.262414925046504;0.34782608695652173;0.34347826086956523
vgg19;0.22689048005773269;0.04212817351368597;0.875;0.6486580710264921;0.30434782608695654;0.3125
vgg19;-0.25737718336883825;0.02137253296854291;0.55;0.553255401150138;0.3233695652173913;0.3239130434782609
vgg19;0.09127777933357062;0.41360130446101273;0.625;0.6141478523057471;0.3179347826086957;0.31521739130434784
vgg19;0.39276525151374186;0.00040804545522867117;0.1;0.14603068655700233;0.3315068493150685;0.3282191780821918
vgg19;0.25017720640974317;0.024350399032464446;0.1;0.16081470134101714;0.3315068493150685;0.3238356164383562
vgg19;0.31758246409526986;0.0042606284050809;0.1;0.16593561172508542;0.3315068493150685;0.3238356164383562
vgg19;-0.2009195181010891;0.07056857057450744;0.8;0.41309540309540316;0.27671232876712326;0.31232876712328766
vgg19;-0.13264382944642641;0.233913846148458;0.8;0.7745390329600856;0.27671232876712326;0.2882191780821918
vgg19;-0.2994348947183973;0.0070416836227433005;0.025;0.14348159900791482;0.34794520547945207;0.3293150684931507
vgg19;0.20602698763863084;0.06489718426619916;0.2;0.190824306087464;0.35327635327635326;0.35612535612535606
vgg19;0.08345396967640743;0.45462125443034496;0.525;0.2710405344615871;0.3247863247863248;0.34985754985754985
vgg19;0.04433492139059145;0.6911955551742015;0.2;0.26690423216739007;0.35327635327635326;0.3498575498575499
vgg19;-0.015647619314326393;0.8885020292282984;0.75;0.416394937447569;0.31339031339031337;0.347008547008547
vgg19;-0.04566817352585667;0.6825811718899724;0.1;0.48033482875588146;0.3646723646723647;0.32991452991452996
vgg19;-0.18255555866714124;0.10190954666097465;0.2;0.25144788513209565;0.35327635327635326;0.35498575498575496
vgg19;0.1496589173833254;0.17946888600467947;0.0;0.2901727638569744;0.3868194842406877;0.33810888252148996
vgg19;0.3500717284879524;0.001689303725779526;0.0;0.12712550607287448;0.3868194842406877;0.35415472779369633
vgg19;0.3032219804375202;0.006532078358529347;0.0;0.13163001057737903;0.3868194842406877;0.3541547277936963
vgg19;0.0039041456708693583;0.9720646501115933;0.275;0.45706015732331523;0.332378223495702;0.3180515759312321
vgg19;0.1472450504739396;0.18709535889256634;0.7;0.492301491775176;0.3123209169054441;0.3237822349570201
vgg19;0.022123492134926367;0.8427003740717827;0.775;0.5447344713134188;0.3037249283667622;0.3289398280802292
vgg19;0.29951573087737204;0.0072483997536354336;0.2;0.15002358633937582;0.3416666666666667;0.35388888888888886
vgg19;0.03125381539589969;0.7793271765951003;0.2;0.24261455787771577;0.3416666666666667;0.3433333333333334
vgg19;0.1510601077468485;0.17564693465480674;0.2;0.24261455787771577;0.3416666666666667;0.3433333333333334
vgg19;-0.21617222315497292;0.05262054324454488;0.35;0.3336113846640162;0.33611111111111114;0.34611111111111115
vgg19;-0.06649966842289516;0.5515125999192738;0.7;0.6052508784087731;0.3138888888888889;0.3205555555555556
vgg19;-0.22919464623659777;0.039901198811557695;0.4;0.30354500249237093;0.3333333333333333;0.3394444444444445
vgg19;0.25216803785257635;0.0241181842214803;0.1;0.2349195754458912;0.3465909090909091;0.3397727272727273
vgg19;-0.04834309533961308;0.6654856226855606;0.125;0.39158703237650605;0.3409090909090909;0.3261363636363636
vgg19;-0.014372271587452539;0.8977239628454287;0.125;0.3864661219924378;0.3409090909090909;0.3261363636363636
vgg19;-0.07708763851451816;0.49055515721912313;0.2;0.39831175304859523;0.3352272727272727;0.33352272727272725
vgg19;-0.2042180478781904;0.06826569334271852;0.825;0.45732228179596596;0.29829545454545453;0.3346590909090909
vgg19;-0.2155840738117881;0.053848152343284994;0.625;0.3003255279571069;0.3153409090909091;0.33181818181818185
vgg19;0.29358761348411205;0.008586553174446772;0.0;0.0852287510182247;0.3959537572254335;0.36300578034682085
vgg19;0.16310422971339555;0.14427617377666607;0.075;0.2877833096254149;0.3670520231213873;0.3445086705202312
vgg19;0.1578848943625669;0.1575590226788356;0.0;0.15526194210404737;0.3959537572254335;0.3520231213872832
vgg19;-0.095252870152623;0.3938425882418226;0.25;0.5896055975003343;0.3352601156069364;0.3138728323699422
vgg19;-0.18160487964965685;0.10442060820148692;0.375;0.43931715115925646;0.3236994219653179;0.31271676300578033
vgg19;-0.270100604405383;0.015612779048381096;0.05;0.22175304859515385;0.37572254335260113;0.34393063583815026
vgg19;0.5163714373727709;3.7589504930249818e-06;0.0;0.10698532540637803;0.4024024024024024;0.38258258258258254
vgg19;0.06519841380969331;0.5593049468922573;0.1;0.11008097165991904;0.3843843843843844;0.38198198198198197
vgg19;0.27904921110548736;0.012455077396482956;0.1;0.10638253638253639;0.3843843843843844;0.38198198198198197
vgg19;-0.29208889386742604;0.008903003580270035;0.15;0.3953864390706496;0.37237237237237236;0.35855855855855856
vgg19;-0.19963515855588776;0.07397420992137603;0.8;0.5105130636709585;0.32432432432432434;0.3543543543543544
vgg19;-0.37293492699144576;0.0008385067770961023;0.1;0.1254054054054054;0.3843843843843844;0.387987987987988
vgg19;0.226844617210907;0.0411946468567498;0.425;0.2958029081713292;0.3324022346368715;0.3547486033519553
vgg19;0.16203186943636214;0.14476858887318927;0.5;0.30317564528090846;0.329608938547486;0.34469273743016765
vgg19;0.2372146568548342;0.032769649425355415;0.05;0.3003551324603956;0.3687150837988827;0.34469273743016765
vgg19;-0.27350979560857935;0.0138340145571571;0.225;0.3323740136898031;0.3463687150837989;0.3458100558659218
vgg19;-0.12468047686759812;0.26264207562115294;0.425;0.3743150235255498;0.3324022346368715;0.32905027932960895
vgg19;-0.35647011275999674;0.0013358046215669692;0.425;0.2862936012936013;0.3324022346368715;0.3625698324022346
vgg16;0.3277318402645656;0.0032632099633886054;0.025;0.13712605317868476;0.3630952380952381;0.3404761904761905
vgg16;0.1066429004035491;0.33844150419994745;0.025;0.3858634545476651;0.3630952380952381;0.3190476190476191
vgg16;0.14305754932183418;0.19910181100291957;0.025;0.07773954116059378;0.3630952380952381;0.35178571428571426
vgg16;-0.08323348324179441;0.45499034169382324;0.3;0.5694120436225699;0.31547619047619047;0.30059523809523814
vgg16;-0.16668079697184446;0.135060513706022;0.125;0.28840287656077124;0.34523809523809523;0.32321428571428573
vgg16;-0.25750358877930146;0.020810410408062325;0.2;0.2929823345612819;0.3333333333333333;0.3130952380952381
vgg16;0.2525044863515785;0.024111745092485856;0.425;0.30699122199122203;0.3105590062111801;0.31863354037267083
vgg16;0.13998953388403576;0.2111636661424836;0.925;0.6669278792963004;0.2670807453416149;0.29068322981366457
vgg16;0.014391447408639192;0.897719333064227;0.0;0.2101336153967733;0.35093167701863354;0.3260869565217391
vgg16;-0.06149072983691291;0.5828484088835537;0.225;0.42640752088120515;0.3198757763975155;0.3074534161490683
vgg16;-0.19256911185404732;0.08579184291604049;0.05;0.29129019707967074;0.3447204968944099;0.315527950310559
